ID,carat,cut,color,clarity,depth,table,price,x,y,z
34316,1.2,Premium,H,SI1,61,58,6129,6.92,6.84,4.2
34317,0.9,Very Good,G,VS2,62.4,61,4210,6.13,6.17,3.84
34318,1.05,Very Good,E,VS1,59.8,59,7666,6.57,6.75,3.98
34319,1.02,Ideal,G,VS1,61.4,57,7055,6.45,6.49,3.98
34320,0.41,Ideal,D,VVS1,61.7,55,1376,4.77,4.8,2.95
34321,0.32,Very Good,D,SI1,63.3,57,756,4.39,4.36,2.77
34322,1,Good,E,VVS2,63.5,55,8750,6.31,6.36,4.02
34323,0.43,Ideal,E,VS2,62.8,56,1048,4.86,4.79,3.03
34324,0.41,Ideal,E,VVS2,60,57,1243,4.85,4.81,2.9
34325,0.73,Ideal,H,VS2,61.4,55,3164,5.79,5.82,3.56
34326,1.01,Good,G,VS2,63.2,64,5538,6.34,6.28,3.99
34327,0.58,Ideal,D,SI2,61.2,57,1442,5.4,5.36,3.29
34328,0.32,Ideal,H,VVS2,62.2,54,628,4.42,4.46,2.76
34329,1.21,Ideal,H,SI1,61.1,57,6069,6.83,6.91,4.2
34330,0.5,Very Good,E,SI1,63.3,58,1415,5.03,4.99,3.17
34331,1,Premium,I,SI1,58.5,59,3808,6.56,6.54,3.83
34332,1.21,Premium,H,VS2,58.8,59,6708,7.01,6.98,4.11
34333,0.59,Very Good,E,VS1,61.6,61,1993,5.34,5.37,3.3
34334,1.1,Ideal,G,VVS2,61,56,9856,6.69,6.73,4.09
34335,1.51,Very Good,G,SI2,60.5,54.6,8637,7.36,7.4,4.46
34336,0.34,Ideal,D,SI2,61.4,56,481,4.5,4.55,2.78
34337,0.76,Premium,H,VS2,58.7,61,2622,5.99,5.96,3.51
34338,1.02,Very Good,H,SI1,58.4,62,4518,6.55,6.61,3.84
34339,0.7,Ideal,F,SI1,59.9,57,2264,5.74,5.82,3.46
34340,0.42,Very Good,E,VVS2,59.4,60,1262,4.88,4.91,2.91
34341,1.5,Good,I,VS1,57.2,62,9702,7.64,7.61,4.36
34342,1.02,Ideal,G,VS2,62,57,5816,6.38,6.46,3.98
34343,0.53,Ideal,G,VVS2,60.4,55,1881,5.26,5.3,3.19
34344,1,Premium,F,SI2,61.3,61,4452,6.39,6.36,3.91
34345,1.17,Premium,F,SI2,59.6,60,4324,6.88,6.85,4.09
34346,0.28,Good,E,VS2,63.7,60,625,4.23,4.18,2.68
34347,0.3,Good,H,SI2,63.9,56,473,4.27,4.24,2.72
34348,1.2,Very Good,F,SI1,63.5,57,6872,6.65,6.74,4.25
34349,0.42,Ideal,D,VS1,61.1,57,1235,4.84,4.81,2.95
34350,1.06,Premium,D,VS2,59.3,55,7479,6.7,6.65,3.96
34351,0.5,Premium,D,VS2,59.7,57,1819,5.13,5.08,3.05
34352,0.28,Good,E,SI1,62.6,60,373,4.12,4.15,2.59
34353,1,Ideal,H,SI2,59.4,55,4295,6.59,6.65,3.93
34354,1.03,Premium,J,SI1,61.7,54,4153,6.56,6.5,4.03
34355,0.37,Premium,E,SI1,61.8,58,649,4.59,4.64,2.85
34356,1.01,Very Good,G,SI2,62.1,61,3966,6.27,6.38,3.93
34357,1.55,Ideal,G,SI2,60.5,60,8981,7.46,7.49,4.52
34358,0.3,Ideal,D,SI1,62.1,54,709,4.35,4.31,2.69
34359,1.28,Ideal,G,I1,61.6,57,4509,6.96,6.93,4.28
34360,1,Very Good,E,VS2,63.8,59,6315,6.25,6.32,4.01
34361,0.72,Premium,D,SI1,63,57,2567,5.74,5.69,3.6
34362,0.3,Premium,J,VS1,61.2,61,506,4.33,4.3,2.64
34363,0.3,Ideal,D,VVS2,59.4,60,802,4.39,4.47,2.63
34364,0.3,Ideal,H,VVS1,62.2,57,665,4.28,4.31,2.67
34365,1.01,Ideal,H,SI2,61.3,59,4078,6.5,6.46,3.97
34366,0.3,Ideal,G,VS2,61.9,57,984,4.26,4.3,2.65
34367,1.19,Very Good,F,SI2,58.8,60,5622,6.93,6.98,4.09
34368,2.21,Ideal,G,SI2,61.9,55,18276,8.4,8.36,5.19
34369,2,Very Good,H,SI1,63.2,58,15984,7.95,7.93,5.02
34370,2.04,Premium,F,SI2,60.2,58,18066,8.17,8.24,4.94
34371,1.29,Good,D,SI2,57.9,59,6140,7.22,7.18,4.17
34372,1.01,Premium,F,VS1,62.5,58,7602,6.42,6.37,4
34373,1.23,Premium,I,SI1,62,57,5717,6.91,6.83,4.26
34374,0.83,Very Good,G,SI2,61.6,57,2725,6.02,6.06,3.72
34375,0.9,Good,F,SI2,65.9,60,3465,5.98,6.01,3.95
34376,0.71,Good,F,SI2,64.5,55.6,2282,5.58,5.61,3.6
34377,0.34,Ideal,G,VS1,61.3,55,898,4.52,4.55,2.78
34378,0.56,Ideal,E,SI1,60.9,56,1580,5.32,5.35,3.25
34379,0.32,Ideal,H,VS1,60.2,56,561,4.44,4.49,2.69
34380,0.4,Ideal,H,SI1,62,56,666,4.68,4.74,2.92
34381,0.32,Ideal,E,VS1,61.6,57,972,4.39,4.35,2.69
34382,1.11,Very Good,J,SI1,63.3,61,4084,6.56,6.49,4.13
34383,0.35,Premium,J,VS1,62.4,58,949,5.67,5.64,3.53
34384,1.13,Premium,H,SI2,59.4,58,4350,6.74,6.8,4.02
34385,0.9,Ideal,H,VS1,61.8,55,4964,6.21,6.14,3.82
34386,0.54,Good,E,SI1,59.9,63,1601,5.25,5.3,3.16
34387,0.41,Ideal,D,VVS2,62.3,55,1356,4.77,4.76,2.97
34388,0.76,Premium,G,SI2,62.6,55,1970,5.87,5.82,3.66
34389,0.57,Very Good,E,SI1,60.3,57,1608,5.34,5.4,3.24
34390,1.54,Very Good,G,IF,59.4,60,15444,7.55,7.61,4.5
34391,1,Fair,I,SI1,64.8,59,3584,6.23,6.14,4.01
34392,0.4,Good,G,VVS2,61.4,64,1050,4.7,4.65,2.87
34393,0.31,Very Good,G,VS1,60.4,59,542,4.37,4.41,2.65
34394,0.51,Very Good,H,SI1,63,57,1090,5.11,5.14,3.23
34395,0.34,Ideal,D,VS2,62.3,55,1033,4.48,4.45,2.78
34396,0.3,Premium,E,VVS2,60.8,60,1013,4.31,4.27,2.61
34397,0.9,Premium,H,VS2,60.7,58,4082,6.21,6.17,3.76
34398,0.71,Very Good,I,SI1,62.6,63,1883,5.61,5.54,3.49
34399,0.75,Good,E,VS1,63.1,55,3231,5.8,5.83,3.67
34400,1.7,Very Good,H,VS1,62.8,57,14137,7.47,7.57,4.72
34401,0.53,Ideal,F,VS1,60.8,55,1939,5.26,5.3,3.21
34402,0.6,Premium,F,SI2,58.9,59,1378,5.55,5.52,3.26
34403,0.3,Premium,G,VVS2,62.9,55,878,4.28,4.24,2.68
34404,0.37,Ideal,F,VVS1,62,55,1049,4.6,4.63,2.86
34405,0.5,Very Good,H,SI1,61.9,63,1031,5.08,5.04,3.13
34406,1.5,Good,E,SI2,63,59,8910,7.18,7.24,4.54
34407,1.01,Fair,D,SI2,65.3,55,4205,6.33,6.19,4.09
34408,1.08,Ideal,H,VS1,62,55,6562,6.56,6.6,4.08
34409,1.13,Good,F,SI2,64,58,4025,6.58,6.52,4.19
34410,0.4,Ideal,J,VVS2,62.5,53,662,4.74,4.79,2.98
34411,0.36,Ideal,E,VS2,61.1,56,1013,4.63,4.6,2.82
34412,1.06,Ideal,F,VS2,60.5,57,6399,6.6,6.58,3.99
34413,1.08,Ideal,G,VS1,61.8,58,7635,6.56,6.58,4.06
34414,0.92,Ideal,J,SI1,62.3,56,3170,6.24,6.29,3.9
34415,0.4,Ideal,G,SI1,61,55,855,4.76,4.81,2.92
34416,1.22,Premium,I,VS1,62.6,57.4,6763,6.76,6.8,4.24
34417,0.34,Premium,E,SI2,59.9,59,612,4.57,4.55,2.73
34418,1.33,Ideal,H,SI1,62.7,56,7088,6.99,7.04,4.4
34419,1.01,Very Good,D,SI2,58.9,56,4260,6.55,6.59,3.87
34420,0.62,Ideal,E,VS1,60.3,57,2492,5.52,5.57,3.35
34421,0.7,Ideal,F,SI1,60.6,56,2551,5.72,5.79,3.49
34422,2,Ideal,I,SI2,59.8,55,11255,8.28,8.18,4.92
34423,1.2,Very Good,H,VS1,62,57,6177,6.77,6.81,4.21
34424,0.7,Good,D,VS2,64.1,59,3087,5.49,5.56,3.54
34425,1.89,Ideal,H,VS1,61.6,56,17553,7.92,7.95,4.89
34426,0.7,Very Good,H,VVS1,63.5,58,2682,5.63,5.59,3.56
34427,1.02,Very Good,D,VS2,63.2,58,7677,6.4,6.36,4.03
34428,0.4,Premium,D,SI2,62.4,58,666,4.69,4.73,2.94
34429,0.7,Fair,E,SI1,66.7,59,2241,5.49,5.45,3.65
34430,0.53,Very Good,F,VS2,63.2,58,1578,5.13,5.16,3.25
34431,0.3,Ideal,G,VS1,61.5,56,605,4.28,4.34,2.65
34432,1.07,Premium,I,VS2,60.7,58,4491,6.62,6.66,4.03
34433,0.72,Ideal,E,VS1,62.6,57,3283,5.69,5.72,3.57
34434,0.7,Premium,I,VVS1,61.2,59,2536,5.69,5.65,3.47
34435,0.4,Very Good,H,VS1,63.4,58,1007,4.74,4.66,2.98
34436,0.33,Ideal,E,VS2,61,57,723,4.43,4.46,2.71
34437,1.23,Premium,F,VS2,62.9,58,8486,6.82,6.76,4.27
34438,0.51,Good,F,SI1,63.1,54,1220,5.06,5.12,3.21
34439,0.34,Ideal,D,VS1,60.7,57,961,4.55,4.51,2.75
34440,1.17,Premium,F,VS2,62.4,56,7568,6.76,6.71,4.2
34441,2.07,Good,I,SI1,63.6,58,13993,8.09,7.99,5.11
34442,0.28,Very Good,E,VS1,63.1,55,588,4.18,4.15,2.63
34443,0.5,Fair,E,SI2,68.6,56,871,4.87,4.75,3.3
34444,1.27,Ideal,I,I1,62.3,56,3328,6.91,6.86,4.29
34445,0.32,Ideal,H,SI1,61.2,56,430,4.43,4.46,2.72
34446,0.95,Very Good,I,SI1,61,61,3544,6.29,6.37,3.86
34447,0.33,Ideal,E,SI2,62.2,54,427,4.44,4.46,2.77
34448,0.7,Fair,E,SI2,70.6,56,1828,5.45,5.35,3.81
34449,0.41,Premium,E,VS1,61.2,58,1153,4.78,4.76,2.92
34450,0.7,Good,G,SI2,60.1,65,2268,5.7,5.65,3.41
34451,1.01,Premium,G,SI2,60.1,61,4327,6.6,6.55,3.95
34452,1.21,Premium,D,SI2,62.2,60,5889,6.8,6.83,4.24
34453,0.4,Ideal,E,VS2,60.9,56,904,4.78,4.81,2.92
34454,0.9,Very Good,D,SI1,60.9,57,4438,6.22,6.26,3.8
34455,0.23,Ideal,F,VS1,61.9,56,493,3.94,3.96,2.44
34456,0.35,Ideal,D,VS2,61.3,56,1063,4.56,4.54,2.79
34457,0.53,Premium,H,VS2,59.1,59,1356,5.33,5.26,3.13
34458,0.35,Premium,I,SI2,60.9,58,512,4.56,4.53,2.77
34459,0.52,Ideal,H,VS2,62,57,1385,5.12,5.08,3.16
34460,1.36,Ideal,F,VVS2,61.6,56,12494,7.08,7.17,4.39
34461,1.54,Ideal,F,VS1,60.5,56,17949,7.52,7.49,4.54
34462,0.55,Very Good,H,VS2,60.2,59,1327,5.36,5.24,3.19
34463,0.57,Ideal,F,VS2,62.1,55,1760,5.35,5.31,3.31
34464,0.74,Premium,F,SI1,61.2,59,2744,5.88,5.82,3.58
34465,0.3,Ideal,H,VS2,62,57,457,4.27,4.31,2.66
34466,0.31,Premium,E,SI2,60.9,60,558,4.38,4.35,2.66
34467,0.6,Ideal,E,VS1,62.2,56,2306,5.36,5.44,3.36
34468,1.02,Ideal,H,SI1,63,57,4233,6.36,6.3,3.99
34469,1.06,Premium,I,SI2,60.9,58,4096,6.6,6.56,4.01
34470,0.34,Premium,J,VS2,62.3,60,536,4.49,4.46,2.79
34471,0.75,Very Good,J,SI1,63.1,57,1958,5.79,5.74,3.64
34472,0.3,Ideal,E,VS2,62.6,56,844,4.34,4.29,2.7
34473,0.36,Ideal,I,VS1,62.1,57,568,4.54,4.58,2.83
34474,1.07,Ideal,F,SI2,61.2,57,4128,6.62,6.59,4.04
34475,0.57,Ideal,I,VS2,61.8,57,1410,5.31,5.34,3.29
34476,0.55,Very Good,I,SI2,63.1,58,1041,5.15,5.19,3.26
34477,0.5,Premium,E,VS1,60.1,58,1672,5.21,5.17,3.12
34478,1.01,Very Good,F,VS1,63.9,55,6679,6.28,6.36,4.04
34479,0.3,Very Good,H,VVS2,60.6,58,605,4.33,4.35,2.63
34480,1.6,Ideal,G,VS2,61.9,56,15000,7.53,7.47,4.64
34481,0.25,Very Good,F,VVS2,60.4,59,575,4.09,4.12,2.48
34482,0.32,Ideal,G,VS1,62.3,54,645,4.37,4.39,2.73
34483,1.03,Good,D,SI2,63.8,54,3607,6.36,6.3,4.04
34484,0.32,Ideal,D,VS2,61.5,56,972,4.44,4.41,2.72
34485,0.38,Premium,F,SI1,62,58,838,4.63,4.6,2.86
34486,0.77,Ideal,I,SI2,61.6,57,2425,5.87,5.92,3.63
34487,0.8,Ideal,F,SI1,62.8,54,2975,5.9,5.97,3.74
34488,0.31,Ideal,D,VS2,62.2,55,942,4.34,4.31,2.69
34489,1.01,Ideal,F,VS1,62.2,57,7122,6.38,6.48,4
34490,1.23,Good,G,SI1,63.1,56,6545,6.78,6.81,4.29
34491,1.1,Ideal,H,SI2,62.6,56,4620,6.65,6.57,4.14
34492,0.72,Very Good,G,SI1,63.1,57,2385,5.71,5.67,3.59
34493,1.11,Very Good,E,SI2,62.3,58,4307,6.64,6.68,4.15
34494,1.22,Premium,J,SI2,62.6,59,3156,6.79,4.24,3.76
34495,1.5,Ideal,G,VS1,61,57,12576,7.32,7.4,4.49
34496,1.03,Ideal,F,SI1,62,56,5974,6.47,6.5,4.02
34497,0.71,Fair,H,VS2,62.1,70,1832,5.67,5.6,3.5
34498,1.01,Ideal,G,SI2,62.1,59,4209,6.45,6.41,3.99
34499,0.56,Ideal,D,SI2,62.2,55,1243,5.29,5.32,3.3
34500,0.37,Ideal,E,VS2,62.7,56,811,4.55,4.6,2.87
34501,1,Very Good,F,VVS1,62.5,57,9201,6.31,6.36,3.96
34502,1.12,Premium,H,SI1,61.9,59,5291,6.66,6.52,4.08
34503,1.25,Ideal,H,SI2,62.2,55.4,5932,6.89,6.94,4.29
34504,1,Premium,G,VVS2,59.5,61,7589,6.46,6.42,3.83
34505,0.38,Ideal,F,SI2,60.9,56,568,4.69,4.74,2.87
34506,0.6,Very Good,E,SI1,63.2,56,1836,5.38,5.32,3.38
34507,0.4,Good,E,VVS2,57.7,62,981,4.82,4.88,2.8
34508,0.92,Ideal,G,SI2,61.9,57,4406,6.23,6.25,3.86
34509,0.9,Fair,G,I1,66,58,2310,5.96,5.88,3.91
34510,0.38,Very Good,E,VVS2,59.7,63,1157,4.71,4.73,2.82
34511,0.31,Ideal,E,VS1,61.1,54,692,4.37,4.4,2.68
34512,0.4,Very Good,G,IF,61.2,57,1220,4.77,4.79,2.92
34513,1,Premium,J,SI2,62.7,58,3293,6.32,6.28,3.95
34514,1.5,Very Good,I,SI1,61.4,62,7722,7.26,7.33,4.48
34515,1.69,Good,G,VS1,58.1,58,17338,7.8,7.84,4.54
34516,0.31,Ideal,H,VVS2,61.4,55,609,4.37,4.39,2.69
34517,0.72,Fair,E,SI2,68.4,64,2125,5.38,5.32,3.66
34518,0.43,Premium,D,SI1,61.2,60,993,4.84,4.8,2.95
34519,1.28,Ideal,H,SI2,61.8,57,5676,7,6.97,4.32
34520,0.26,Very Good,E,VS2,62.1,56,452,4.11,4.13,2.56
34521,0.51,Very Good,F,VS2,60.5,63,1781,5.17,5.11,3.11
34522,0.34,Good,H,SI1,63.7,57,628,4.45,4.44,2.83
34523,0.26,Premium,E,VS1,61.9,58,580,4.11,4.1,2.54
34524,0.52,Ideal,G,VVS2,62.2,56,1906,5.13,5.16,3.2
34525,0.9,Very Good,E,SI1,63.1,58,4151,6.12,6.02,3.83
34526,1.01,Very Good,H,SI1,61.2,60,5433,6.41,6.44,3.93
34527,1.19,Ideal,H,VS2,62,54,7633,6.79,6.83,4.22
34528,0.31,Ideal,D,VS2,62.1,54,942,4.41,4.35,2.72
34529,0.9,Premium,F,VS1,62.7,58,5000,6.17,6.14,3.86
34530,1.43,Very Good,D,SI1,63.5,56,9450,7.24,7.09,4.55
34531,1.13,Very Good,D,VS2,62.9,58,8561,6.59,6.63,4.16
34532,0.9,Fair,I,SI1,65.7,58,2873,6.03,6,3.95
34533,0.43,Premium,F,SI2,60.2,60,679,4.85,4.91,2.94
34534,0.7,Ideal,E,SI1,60.1,57,2929,5.78,5.83,3.49
34535,0.32,Very Good,E,SI1,63.2,56,720,4.38,4.35,2.76
34536,0.46,Ideal,E,SI2,61.3,55,935,4.98,5,3.06
34537,0.9,Good,H,SI2,63.1,55,3024,6.08,6.13,3.85
34538,0.4,Premium,D,VS2,61.7,59,982,4.72,4.75,2.92
34539,0.32,Ideal,G,IF,61.3,55,918,4.43,4.47,2.73
34540,1.17,Ideal,G,SI2,62.6,55,5743,6.74,6.78,4.23
34541,0.54,Premium,F,VS2,62.4,55,1814,5.23,5.19,3.25
34542,0.97,Ideal,H,VVS1,60.4,57,6801,6.4,6.48,3.89
34543,0.25,Ideal,G,SI1,62.3,57,407,4.03,4.09,2.53
34544,0.4,Premium,G,VVS2,62.5,60,1050,4.7,4.65,2.92
34545,2.64,Ideal,H,SI2,62.3,55,17407,8.88,8.83,5.52
34546,1.53,Ideal,G,VS1,60.6,54,13926,7.49,7.47,4.53
34547,1.21,Good,E,SI2,64,62,5787,6.65,6.59,4.24
34548,0.31,Ideal,D,VS2,59.4,57,879,4.5,4.45,2.66
34549,0.52,Very Good,G,VS1,59.1,60,1554,5.24,5.19,3.08
34550,0.3,Ideal,F,VVS2,61.8,57,694,4.28,4.33,2.66
34551,0.51,Very Good,D,VS2,63.5,56,1793,5.1,5.07,3.23
34552,1.06,Good,H,SI1,57.2,60,4060,6.84,6.74,3.88
34553,0.71,Ideal,E,SI2,61.2,57,2619,5.75,5.78,3.53
34554,0.3,Very Good,G,VS1,62.9,55,620,4.25,4.27,2.68
34555,0.24,Very Good,F,VVS2,62.5,56,478,3.98,4.02,2.5
34556,1.5,Premium,G,SI1,62.7,58,10087,7.28,7.23,4.55
34557,1.07,Premium,G,SI2,58.5,61,4278,6.71,6.59,3.89
34558,0.4,Ideal,D,SI1,62.5,55,741,4.71,4.73,2.95
34559,1.33,Premium,H,SI1,61.1,61,7204,7.05,7.02,4.3
34560,1.39,Very Good,G,SI2,61.5,62,6628,7.09,7.16,4.38
34561,1.51,Premium,G,SI2,62.7,57,7145,7.33,7.29,4.58
34562,0.3,Premium,D,SI1,62.2,58,709,4.31,4.28,2.67
34563,0.39,Ideal,F,VVS1,62.1,55,1124,4.69,4.71,2.92
34564,1.3,Ideal,G,VS2,62.3,55,9540,7,6.93,4.34
34565,0.7,Very Good,E,VS1,63.6,57,3154,5.61,5.65,3.58
34566,1,Premium,F,SI2,60.2,62,3858,6.53,6.45,3.91
34567,0.32,Premium,G,VVS2,61.7,59,936,4.41,4.37,2.71
34568,0.51,Very Good,D,VVS1,59.9,58,2834,5.16,5.19,3.1
34569,1.1,Ideal,G,VS1,61.3,57,7688,6.66,6.59,4.06
34570,0.32,Very Good,D,SI1,58.9,60,589,4.47,4.49,2.64
34571,0.6,Good,F,SI2,62,62,1306,5.33,5.4,3.32
34572,0.72,Ideal,E,VVS2,62.1,56,4285,5.72,5.77,3.57
34573,0.36,Ideal,D,SI1,61.5,56,851,4.64,4.56,2.83
34574,0.31,Very Good,H,VVS2,61.2,55,578,4.41,4.44,2.7
34575,0.63,Premium,E,SI1,61.3,58,1921,5.57,5.52,3.4
34576,0.71,Very Good,H,VS2,59.2,63,2428,5.81,5.85,3.45
34577,1.35,Premium,I,SI2,62.3,59,5919,7.09,7.03,4.4
34578,0.83,Ideal,I,SI1,61.9,57,3314,5.96,6.02,3.71
34579,1.22,Ideal,E,VS1,62.4,54,10622,6.77,6.88,4.26
34580,0.3,Premium,F,VVS2,61.6,58,945,4.35,4.28,2.66
34581,0.59,Ideal,G,SI1,62.3,55,1431,5.37,5.39,3.35
34582,1.08,Ideal,H,SI1,60.5,57,6426,6.63,6.67,4.02
34583,0.4,Ideal,I,VS2,62.2,55,667,4.73,4.75,2.95
34584,1.14,Ideal,J,SI1,60.2,57,3045,6.81,6.71,4.07
34585,0.9,Fair,G,I1,66,58,2310,5.96,5.88,3.91
34586,0.32,Ideal,F,VVS1,61.1,56,1061,4.45,4.42,2.71
34587,0.4,Premium,D,SI2,62.2,58,855,4.75,4.71,2.94
34588,0.31,Ideal,G,VVS2,61.7,57,671,4.36,4.39,2.7
34589,1.01,Good,H,SI1,57.1,58,4488,6.6,6.64,3.78
34590,0.5,Good,F,SI1,64.3,57,975,5.03,4.94,3.21
34591,1.26,Premium,E,VS1,60.7,58,10367,7.02,7.04,4.27
34592,0.3,Very Good,H,VS2,63.5,59,608,4.27,4.2,2.69
34593,1.21,Ideal,I,SI1,62.4,55,5124,6.78,6.81,4.24
34594,1.32,Very Good,I,SI1,62.1,57,6810,6.99,7.09,4.37
34595,0.73,Very Good,F,SI1,61.6,62,2326,5.71,5.76,3.53
34596,1.36,Ideal,H,VS2,59.9,57,9279,7.2,7.22,4.32
34597,1.18,Premium,H,SI1,60.1,60,4746,6.89,6.75,4.1
34598,1.15,Ideal,H,SI1,61.9,55,5296,6.74,6.77,4.18
34599,0.71,Good,F,IF,62.1,62,3393,5.68,5.79,3.56
34600,0.31,Ideal,G,IF,61.9,53,891,4.36,4.39,2.71
34601,2,Good,G,SI1,64.2,59,17902,7.93,7.84,5.06
34602,0.29,Very Good,F,VVS2,62.7,58,664,4.22,4.26,2.66
34603,0.32,Ideal,H,VS2,61.5,55,523,4.41,4.44,2.72
34604,1.73,Fair,H,SI2,65.9,58,6007,7.52,7.45,4.93
34605,0.56,Very Good,E,VS2,61.9,55,1819,5.25,5.31,3.27
34606,1.05,Premium,H,VS2,60.5,58,4739,6.7,6.63,4.03
34607,2.5,Fair,H,SI2,64.9,58,13278,8.46,8.43,5.48
34608,0.3,Ideal,G,SI2,61.9,57,422,4.28,4.31,2.66
34609,1.01,Very Good,H,SI1,63.1,59,4836,6.36,6.32,4
34610,0.7,Good,F,SI1,63.7,58,2242,5.62,5.65,3.59
34611,0.51,Ideal,F,VVS2,61.2,56,2093,5.17,5.19,3.17
34612,0.31,Ideal,D,VS2,61.6,57,734,4.36,4.38,2.69
34613,2.64,Ideal,H,SI2,62.3,55,17407,8.88,8.83,5.52
34614,1.75,Good,I,VS1,58.3,59,13047,7.92,7.97,4.63
34615,0.35,Very Good,F,SI2,62.8,55,460,4.48,4.53,2.83
34616,0.23,Very Good,F,VVS2,61.3,60,465,3.98,4.01,2.45
34617,0.72,Ideal,E,VVS2,62,56,3874,5.74,5.77,3.57
34618,0.32,Premium,H,VS1,62.4,58,720,4.4,4.35,2.73
34619,0.5,Very Good,G,VVS1,61.5,56,1843,5.11,5.14,3.15
34620,0.3,Premium,D,SI2,61.2,60,574,4.31,4.28,2.63
34621,0.9,Premium,E,SI1,59,59,3508,6.34,6.3,3.73
34622,2.01,Premium,H,VS2,62.8,59,15651,8.03,7.97,5.02
34623,0.7,Very Good,D,VVS2,62.3,56,3622,5.66,5.7,3.54
34624,1.21,Ideal,F,VS2,62.6,55,7826,6.8,6.75,4.24
34625,2.28,Ideal,E,SI2,62,55,16969,8.49,8.45,5.25
34626,1.28,Premium,J,SI1,61.9,56,5290,7.13,7,4.37
34627,2.35,Very Good,I,SI2,58.5,57,15122,8.72,8.77,5.12
34628,0.77,Premium,J,VS2,62.3,58,1792,5.86,5.8,3.63
34629,0.36,Ideal,F,SI1,62.7,57,667,4.56,4.53,2.85
34630,0.32,Ideal,G,VS1,61.8,55,828,4.45,4.42,2.74
34631,0.36,Premium,F,SI2,60.3,59,446,4.62,4.57,2.77
34632,0.56,Ideal,F,SI1,61.4,57,1340,5.28,5.3,3.25
34633,0.32,Ideal,F,VVS1,62.1,54,912,4.41,4.42,2.74
34634,1.6,Ideal,H,SI1,62.7,56,9548,7.51,7.39,4.67
34635,1.71,Ideal,J,VVS2,61.6,59,10945,7.65,7.68,4.72
34636,0.7,Good,F,VS1,62.8,61,2810,5.57,5.61,3.51
34637,1.16,Ideal,H,SI1,62.2,55,5554,6.79,6.74,4.21
34638,1.07,Ideal,G,SI2,62,57,4401,6.58,6.55,4.07
34639,0.51,Very Good,E,VVS1,62.2,60,2579,5.08,5.12,3.17
34640,0.52,Ideal,G,VVS2,62.1,57,1835,5.13,5.15,3.19
34641,1.51,Fair,H,SI2,64.5,59,6291,7.21,7.15,4.63
34642,0.32,Ideal,E,SI2,62.7,55,576,4.42,4.39,2.76
34643,0.51,Ideal,E,SI1,60.8,57,1437,5.17,5.22,3.16
34644,0.7,Very Good,E,VS1,60.7,57,3358,5.72,5.75,3.48
34645,0.51,Ideal,D,VS2,61.6,56,1882,5.17,5.15,3.18
34646,0.3,Ideal,G,VVS1,62.6,54,1013,4.32,4.31,2.7
34647,1.53,Very Good,E,SI1,63.5,58,11406,7.35,7.29,4.65
34648,1.6,Premium,H,VS2,62.1,60,11796,7.51,7.44,4.64
34649,0.8,Very Good,F,VS1,62.3,57,3720,5.92,5.95,3.7
34650,0.9,Very Good,H,VS1,62.7,56,3964,6.15,6.2,3.87
34651,0.74,Good,G,SI1,64.2,59,1865,5.69,5.62,3.63
34652,0.3,Good,G,VS1,63.8,55,776,4.28,4.25,2.72
34653,0.34,Fair,F,VVS1,55.2,59,1040,4.72,4.77,2.62
34654,0.74,Premium,E,SI2,62.6,58,2617,5.77,5.73,3.6
34655,0.33,Premium,H,VS2,62.8,59,668,4.44,4.38,2.77
34656,0.51,Very Good,D,VS1,62.2,59,1959,5.1,5.13,3.18
34657,1.05,Fair,F,SI2,66,60,3615,6.3,6.22,4.13
34658,1,Ideal,H,SI2,61.5,55.6,4459,6.41,6.48,3.96
34659,0.54,Ideal,E,VS2,61.3,55,1613,5.24,5.26,3.22
34660,0.3,Good,D,SI2,63.3,57,447,4.26,4.3,2.71
34661,0.91,Ideal,G,VS1,62.1,57,5795,6.17,6.2,3.84
34662,0.37,Very Good,E,SI2,61.6,56,493,4.61,4.65,2.85
34663,1.09,Ideal,H,SI1,61.1,57,5219,6.71,6.62,4.07
34664,0.32,Ideal,D,VS2,61.2,56,671,4.38,4.41,2.69
34665,0.35,Very Good,I,VS1,60.7,62,552,4.53,4.59,2.77
34666,0.3,Ideal,D,VS2,62.3,54,911,4.33,4.3,2.69
34667,0.55,Very Good,D,VS1,59.5,56,2251,5.35,5.38,3.19
34668,1.2,Premium,G,VS2,61.6,59,7661,6.85,6.81,4.21
34669,0.3,Premium,E,VVS2,60.1,59,1013,4.37,4.32,2.61
34670,0.57,Premium,E,SI1,62.2,55,1590,5.36,5.31,3.32
34671,1.1,Ideal,F,SI2,62.4,56,5596,6.58,6.62,4.12
34672,0.3,Good,E,VS2,64.2,57,619,4.24,4.13,2.69
34673,1.23,Ideal,J,SI2,62.4,58,5158,6.79,6.86,4.26
34674,1.07,Ideal,G,SI1,61.7,54,5532,6.59,6.61,4.07
34675,0.9,Very Good,H,SI1,63,55,3388,6.12,6.16,3.87
34676,1.55,Premium,G,SI1,59.8,59,9600,7.47,7.45,4.46
34677,0.8,Very Good,I,VS2,62,58,2833,5.86,5.95,3.66
34678,0.3,Ideal,D,VVS1,61.9,57,905,4.27,4.29,2.65
34679,0.32,Premium,H,VS2,62.3,57,648,4.39,4.37,2.73
34680,1.01,Ideal,G,VS2,59.6,59,6295,6.52,6.57,3.9
34681,2.32,Very Good,H,SI2,60.6,58,18508,8.56,8.6,5.2
