ID,carat,cut,color,clarity,depth,table,price,x,y,z
24218,0.93,Good,G,VS1,63.8,59,4503,6.15,6.21,3.94
24219,1.21,Premium,H,VS2,60.8,58,6710,6.91,6.88,4.19
24220,1,Good,F,SI1,63.6,58,4851,6.27,6.31,4
24221,1.73,Premium,G,VS1,61.6,60,11867,7.67,7.62,4.71
24222,0.41,Ideal,I,VVS2,61.6,55,788,4.78,4.8,2.95
24223,1.09,Good,H,SI1,62.4,64,4700,6.61,6.51,4.09
24224,0.28,Very Good,D,VVS2,62.2,52,777,4.21,4.25,2.63
24225,1.2,Very Good,F,VVS1,59.8,63,11913,6.82,6.8,4.07
24226,1.08,Premium,H,SI1,62.6,58,5078,6.53,6.56,4.1
24227,1.21,Ideal,H,SI2,61.1,56,6098,6.92,6.87,4.21
24228,1.1,Ideal,I,VS1,62.3,55,5864,6.64,6.6,4.12
24229,0.39,Good,F,VS2,63.3,55,788,4.63,4.66,2.94
24230,2.52,Premium,F,SI2,60.6,60,18179,8.78,8.7,5.3
24231,1.5,Good,I,VVS2,65.4,59,8732,7.09,7.14,4.65
24232,0.33,Ideal,F,VVS1,60.6,59,828,4.45,4.5,2.71
24233,0.51,Premium,F,SI1,61.3,57,1274,5.19,5.08,3.15
24234,1.21,Premium,H,SI1,60.5,59,6566,6.96,6.89,4.19
24235,0.73,Ideal,I,VVS2,61.9,55,2513,5.8,5.84,3.6
24236,0.54,Premium,D,SI1,60.2,62,1720,5.31,5.25,3.18
24237,1.02,Very Good,D,SI1,63.5,61,5598,6.35,6.27,4.01
24238,1.02,Ideal,H,SI2,62.4,55,4870,6.41,6.46,4.02
24239,0.74,Very Good,G,VVS1,63.2,56,3328,5.74,5.72,3.62
24240,1.24,Ideal,E,VS2,62.7,58,8887,6.79,6.86,4.28
24241,1.1,Premium,E,SI2,61.7,59,5174,6.64,6.59,4.08
24242,1.07,Premium,G,VS2,61.9,58,6779,6.54,6.55,4.05
24243,0.74,Good,E,VS1,63.1,58,2824,5.73,5.75,3.62
24244,1,Fair,F,VS1,65,59,6115,6.19,6.14,4.01
24245,0.33,Ideal,E,VVS1,61.2,55,1174,4.48,4.51,2.75
24246,0.9,Good,J,VVS2,57.4,61,3193,6.42,6.37,3.67
24247,1.83,Premium,E,SI2,62,57,12492,7.89,7.81,4.87
24248,1.51,Very Good,I,SI2,62.9,58,7139,7.24,7.3,4.57
24249,0.55,Ideal,H,VS2,61.9,54,1402,5.25,5.28,3.26
24250,0.37,Premium,F,VS2,60.5,59,894,4.67,4.62,2.81
24251,0.41,Ideal,D,VS1,61.3,54,1151,4.8,4.83,2.95
24252,1.12,Premium,H,SI2,61,56,4077,6.68,6.65,4.07
24253,0.3,Ideal,F,VVS2,62.1,57,694,4.25,4.28,2.65
24254,0.72,Good,E,VS2,60.8,62,3140,5.73,5.78,3.5
24255,1.29,Ideal,F,VS1,62.3,54.4,10727,6.93,7,4.34
24256,0.55,Premium,D,SI1,62.7,59,1698,5.25,5.22,3.28
24257,0.42,Premium,E,VS2,61,60,1024,4.85,4.82,2.95
24258,0.51,Premium,E,VS2,60.5,56,1781,5.24,5.18,3.15
24259,0.72,Ideal,G,SI2,62.1,59,2139,5.71,5.76,3.56
24260,1.63,Very Good,G,SI1,62.5,58,11990,7.48,7.44,4.66
24261,0.31,Ideal,G,IF,61.1,57,871,4.38,4.42,2.68
24262,0.56,Ideal,E,SI1,62.3,56,1698,5.3,5.26,3.29
24263,0.35,Ideal,D,VS2,60.7,56,829,4.56,4.6,2.78
24264,1.1,Very Good,H,VVS2,59.7,57.8,6497,6.7,6.76,4.01
24265,0.39,Very Good,G,SI2,62.7,54,581,4.64,4.71,2.93
24266,1.34,Premium,G,VS2,61,60,7780,7.13,7.07,4.33
24267,0.57,Premium,F,VS1,61.3,54,1815,5.41,5.35,3.3
24268,0.4,Ideal,E,VVS2,61.5,56,1238,4.79,4.74,2.93
24269,0.42,Premium,H,VS1,61.6,58,847,4.79,4.82,2.96
24270,1.21,Ideal,E,SI1,62,56,6887,6.83,6.76,4.21
24271,0.82,Ideal,F,VS2,61.9,57,3514,5.96,5.99,3.7
24272,0.31,Ideal,F,VVS1,60.6,56,1140,4.44,4.41,2.68
24273,0.32,Ideal,F,VVS2,61.2,57,1008,4.43,4.4,2.7
24274,1.5,Ideal,D,VS2,62.6,56,15992,7.27,7.21,4.53
24275,0.7,Fair,I,SI1,65.8,57,1697,5.46,5.55,3.62
24276,0.34,Ideal,D,VS2,62.1,55,805,4.46,4.49,2.78
24277,0.41,Very Good,G,VS2,60.5,56,834,4.81,4.85,2.92
24278,0.46,Ideal,G,VVS1,61.6,55,1800,5,5.03,3.09
24279,0.3,Ideal,G,VVS1,61.7,57,684,4.31,4.34,2.67
24280,0.4,Ideal,G,VVS1,60.8,57,1097,4.78,4.81,2.91
24281,0.24,Very Good,E,VVS1,60.3,61,521,4.03,4.06,2.44
24282,1.24,Good,G,VS2,61.3,57,8672,6.78,6.88,4.19
24283,1.2,Fair,G,SI2,65.5,59,4044,6.73,6.53,4.34
24284,0.25,Very Good,D,VS1,62.1,60,410,4.03,4.05,2.51
24285,0.33,Ideal,E,VVS1,60.9,56,1052,4.48,4.46,2.72
24286,1,Very Good,E,SI1,62.4,59,5571,6.36,6.42,3.99
24287,0.4,Very Good,E,SI1,62,55,737,4.68,4.74,2.92
24288,1.11,Very Good,J,SI1,62.4,57.7,4316,6.57,6.64,4.12
24289,0.39,Premium,G,VS2,61.2,60,787,4.68,4.73,2.88
24290,0.38,Premium,H,VVS1,61.2,60,1033,4.7,4.68,2.87
24291,0.9,Ideal,G,SI2,62.7,55,3428,6.11,6.17,3.85
24292,1.71,Very Good,F,VS2,58.5,61,17052,7.88,7.79,4.58
24293,0.31,Ideal,E,SI2,61.7,56,435,4.35,4.4,2.7
24294,0.42,Ideal,F,VVS1,62,55,1326,4.81,4.84,2.99
24295,0.49,Premium,G,SI1,62.5,58,1026,5.03,4.98,3.13
24296,0.31,Ideal,J,VVS2,61.8,54,453,4.38,4.39,2.71
24297,2.51,Premium,J,SI2,59.3,58,16427,8.87,8.83,5.25
24298,0.41,Premium,E,SI2,59.5,62,818,4.84,4.8,2.87
24299,0.23,Good,E,VVS2,63.3,56,530,3.88,3.92,2.47
24300,0.83,Ideal,H,SI2,61.8,57,1863,6.08,5.99,3.73
24301,1.01,Premium,G,SI1,60.6,57,5006,6.52,6.49,3.94
24302,0.33,Ideal,E,IF,60.8,57,1079,4.44,4.47,2.71
24303,0.72,Very Good,D,VS1,62.7,58,2951,5.65,5.68,3.55
24304,1.1,Very Good,H,SI2,62.9,58,4422,6.53,6.56,4.12
24305,0.5,Ideal,E,SI1,60.6,59,1337,5.13,5.16,3.12
24306,1.23,Ideal,H,VS2,61.5,57,8541,6.92,6.87,4.24
24307,0.3,Good,E,VS2,63.3,55,526,4.26,4.3,2.71
24308,1.51,Good,G,SI2,63.7,57,7695,7.28,7.21,4.62
24309,0.42,Ideal,E,VVS1,62,55,1327,4.81,4.83,2.99
24310,0.31,Ideal,D,SI1,62.3,56,548,4.32,4.35,2.7
24311,1.2,Premium,G,VVS2,61.2,58,10053,6.88,6.84,4.2
24312,0.55,Ideal,D,SI1,62.1,56,1571,5.21,5.25,3.25
24313,0.33,Ideal,G,IF,61.7,56,946,4.47,4.51,2.77
24314,0.4,Premium,D,VS2,59.1,57,1050,4.87,4.81,2.86
24315,0.3,Premium,H,VS2,61.8,60,608,4.31,4.26,2.65
24316,0.42,Ideal,G,IF,62.4,57,1394,4.79,4.82,3
24317,1.51,Good,D,SI2,61.5,61,8742,7.37,7.42,4.55
24318,0.55,Ideal,F,VVS1,62.1,56,2359,5.25,5.28,3.27
24319,2.01,Good,I,VS2,59.9,65,15587,8.14,8.19,4.89
24320,1.08,Premium,E,SI2,60.2,58,4742,6.68,6.61,4
24321,0.32,Premium,G,VS2,61.1,58,561,4.42,4.45,2.71
24322,0.7,Ideal,F,SI2,62,56,2355,5.68,5.71,3.53
24323,1.69,Ideal,G,SI1,61.8,53,11843,7.68,7.71,4.75
24324,0.7,Ideal,D,SI1,61.8,56,3454,5.7,5.72,3.53
24325,0.74,Ideal,H,VS2,62.2,55,3178,5.83,5.81,3.62
24326,1.01,Good,E,VS2,56.7,61,6606,6.71,6.66,3.79
24327,1.52,Fair,D,SI1,64.6,64,9704,7.18,7.16,4.63
24328,0.32,Ideal,F,VVS2,62.1,54,739,4.42,4.44,2.75
24329,0.6,Ideal,E,SI1,61.4,58,1749,5.44,5.47,3.35
24330,0.9,Premium,H,VS2,61.6,58,4032,6.26,6.18,3.83
24331,0.32,Premium,G,VS2,61.1,58,720,4.45,4.42,2.71
24332,0.31,Very Good,D,SI1,63.4,55,732,4.3,4.28,2.72
24333,0.42,Ideal,H,SI1,62.9,57,898,4.84,4.76,3.02
24334,0.31,Premium,I,VS2,62.3,60,558,4.32,4.31,2.69
24335,1.33,Ideal,H,SI1,62.7,56,7217,7.04,6.99,4.4
24336,0.34,Ideal,F,VVS2,62,54.2,846,4.47,4.49,2.78
24337,0.33,Very Good,E,VVS1,61.8,54,945,4.47,4.49,2.77
24338,0.74,Ideal,H,IF,60.9,57,3760,5.83,5.85,3.56
24339,1.01,Premium,G,VVS2,60.5,60,7665,6.58,6.51,3.96
24340,0.4,Good,F,VS1,63,62,883,4.65,4.68,2.94
24341,0.33,Premium,D,SI2,59.5,59,631,4.5,4.48,2.67
24342,1.19,Very Good,H,VS2,61.1,58,6819,6.78,6.83,4.16
24343,0.63,Premium,D,VS1,59.2,61,2554,5.6,5.55,3.3
24344,2,Very Good,J,SI2,62.6,57,12342,7.95,7.99,4.99
24345,0.32,Ideal,F,VS2,61.3,57,645,4.37,4.4,2.69
24346,0.7,Premium,F,SI2,62.5,60,2373,5.66,5.61,3.52
24347,1.08,Ideal,F,VVS2,61.6,57,10046,6.57,6.6,4.06
24348,1,Fair,F,SI1,64.8,58,4586,6.26,6.21,4.04
24349,0.41,Premium,H,VVS1,60.4,58,1043,4.79,4.85,2.91
24350,1.17,Premium,F,SI2,59.9,59,4092,6.82,6.86,4.1
24351,0.65,Ideal,J,SI1,61.9,54,1214,5.6,5.62,3.47
24352,1.21,Good,J,SI2,61.1,60.8,4824,6.83,6.89,4.18
24353,0.3,Very Good,G,VS2,61.7,56,541,4.32,4.35,2.67
24354,0.33,Premium,G,VVS1,60.9,60,868,4.46,4.5,2.73
24355,1.11,Premium,G,VS2,62.3,58,6713,6.65,6.61,4.13
24356,1.5,Good,G,IF,59.9,59,13998,7.39,7.46,4.45
24357,0.54,Ideal,E,VS2,61.8,55,1684,5.26,5.22,3.24
24358,0.81,Very Good,I,VS1,63.2,59,2655,5.9,5.84,3.71
24359,0.31,Very Good,H,VS2,63,57,489,4.32,4.34,2.73
24360,0.34,Premium,E,SI1,59.6,57,765,4.61,4.52,2.72
24361,1.78,Very Good,D,SI2,62.5,57,12981,7.76,7.8,4.86
24362,0.4,Ideal,D,VVS1,61.5,55,1354,4.78,4.82,2.95
24363,1.06,Premium,H,VS2,60.7,59,5520,6.61,6.57,4
24364,1.21,Very Good,H,VS2,62.8,57,6684,6.77,6.82,4.27
24365,0.32,Ideal,I,SI1,60.5,58,450,4.43,4.49,2.7
24366,1.2,Premium,G,VVS2,61.2,58,9873,6.84,6.88,4.2
24367,1.37,Ideal,G,VVS1,62.6,55,12342,7.07,7.12,4.44
24368,0.33,Ideal,G,VVS1,60.8,56,1114,4.46,4.42,2.7
24369,0.3,Ideal,G,VS1,62.3,56,776,4.32,4.29,2.68
24370,0.95,Good,E,VS2,57.7,58,5272,6.47,6.52,3.75
24371,0.9,Premium,G,SI1,62,61,3669,6.13,6.07,3.78
24372,0.55,Ideal,I,SI1,61.4,54,1076,5.3,5.35,3.27
24373,1.51,Very Good,F,VS2,62.8,56,14165,7.27,7.32,4.58
24374,1.13,Very Good,I,VS2,60.7,58,5531,6.72,6.75,4.09
24375,0.7,Good,D,VS2,59.9,59,3561,5.69,5.73,3.42
24376,0.78,Ideal,F,SI2,60.6,55,2365,5.99,6,3.63
24377,0.84,Ideal,J,VS1,62,55,2456,6.07,6.06,3.76
24378,0.3,Good,I,VS1,63.4,54,473,4.29,4.32,2.73
24379,0.71,Very Good,I,SI1,61.9,58,1898,5.66,5.69,3.51
24380,0.72,Premium,F,VVS2,61.6,59,3105,5.78,5.72,3.54
24381,0.31,Premium,H,SI1,61.7,59,558,4.39,4.36,2.7
24382,1.1,Premium,G,VS2,60.2,58,6534,6.71,6.75,4.05
24383,0.5,Premium,G,VVS1,61.3,57,1987,5.15,5.07,3.13
24384,0.7,Premium,H,SI1,62.8,57,2331,5.66,5.61,3.54
24385,0.72,Ideal,G,SI1,63,56,2385,5.71,5.68,3.59
24386,1.11,Premium,H,SI1,61.5,59,5315,6.69,6.64,4.1
24387,0.41,Premium,D,VVS2,61.9,59,1105,4.75,4.78,2.95
24388,1.7,Good,H,VVS2,63.1,57,14146,7.52,7.61,4.77
24389,0.3,Very Good,J,VS2,63.4,57,473,4.26,4.22,2.69
24390,1.15,Premium,H,VS2,60.2,58,5191,6.86,6.8,4.11
24391,2,Very Good,H,SI1,62.7,56,17247,7.98,8.02,5.02
24392,0.47,Premium,H,VS1,60.3,61,1244,5.05,5.04,3.04
24393,1.2,Very Good,G,SI1,63,57,5607,6.7,6.75,4.24
24394,1,Good,E,VS1,60.6,63,6822,6.28,6.42,3.85
24395,1.35,Ideal,D,VS2,61.3,57,10602,7.09,7.13,4.36
24396,0.55,Good,D,SI2,63.3,56,1272,5.21,5.24,3.31
24397,1.59,Premium,J,SI1,62.5,60,7695,7.42,7.46,4.65
24398,1.6,Premium,G,VS2,62.2,59,11489,7.45,7.48,4.64
24399,2.01,Very Good,I,VVS2,63.5,58,15952,7.92,7.82,5
24400,0.5,Good,G,VVS2,63.4,57,1715,5.06,5.1,3.22
24401,0.9,Good,E,SI2,65.8,60,3595,5.94,5.97,3.92
24402,0.7,Premium,E,VS2,59.3,60,2818,5.78,5.73,3.41
24403,0.73,Very Good,G,SI1,60.8,56,2434,5.82,5.85,3.55
24404,0.7,Fair,G,VVS2,65.3,61,2710,5.58,5.48,3.61
24405,0.71,Ideal,F,SI1,60.9,56,2335,5.79,5.81,3.53
24406,0.7,Premium,E,SI1,61,56,2576,5.75,5.69,3.49
24407,1.02,Premium,G,SI2,62.9,59,4370,6.4,6.38,4.02
24408,1.22,Good,J,SI1,63.8,57,4612,6.77,6.72,4.3
24409,1.08,Very Good,H,VS2,62.2,57,5155,6.5,6.55,4.06
24410,0.73,Ideal,G,VVS2,61,56,3783,5.82,5.86,3.56
24411,1.21,Premium,G,VS1,62.7,58,8456,6.79,6.74,4.24
24412,0.31,Premium,E,SI1,62.6,60,698,4.35,4.31,2.71
24413,1,Ideal,H,SI1,62.6,57,4469,6.4,6.37,4
24414,0.57,Ideal,H,SI1,61.8,54,1292,5.35,5.37,3.31
24415,0.47,Fair,G,SI1,58.4,60,1086,5.16,5.12,3
24416,0.78,Very Good,E,VS1,60,56,3601,6,6.03,3.61
24417,0.61,Ideal,G,VS1,60.9,57,2167,5.46,5.5,3.34
24418,0.73,Ideal,D,SI1,61.4,56,2995,5.78,5.82,3.56
24419,1.14,Very Good,I,SI1,63.5,56,4788,6.62,6.58,4.19
24420,2.01,Premium,H,VS2,60.1,61,17068,8.14,8.06,4.87
24421,1.52,Very Good,I,SI1,62.7,59,7506,7.26,7.34,4.58
24422,0.67,Good,F,SI1,60.2,61,1897,5.64,5.69,3.41
24423,0.3,Good,I,SI1,63.3,59,394,4.22,4.25,2.68
24424,0.3,Ideal,D,VS2,61.1,56,710,4.32,4.36,2.65
24425,0.4,Ideal,G,VS2,60.9,58,825,4.76,4.79,2.91
24426,2.03,Ideal,H,SI1,64.4,54,16900,7.97,7.92,5.12
24427,0.29,Very Good,E,VS1,60,57,619,4.33,4.34,2.6
24428,0.38,Ideal,J,VVS2,61.7,54.6,670,4.65,4.69,2.89
24429,0.62,Ideal,G,SI1,61.6,56,1563,5.46,5.55,3.39
24430,1.57,Fair,H,VS1,67.3,66,8133,7.85,5.75,3.87
24431,0.7,Ideal,F,SI1,61.7,58,2662,5.67,5.7,3.51
24432,0.3,Good,G,VS2,63.5,54,526,4.25,4.28,2.71
24433,0.31,Premium,I,VS2,59.8,60,435,4.38,4.42,2.63
24434,2.03,Ideal,G,SI1,60.3,56,16224,8.27,8.21,4.97
24435,1,Very Good,G,VS2,63.1,61,5806,6.38,6.33,4.01
24436,1.52,Good,J,SI1,63.6,60,7022,7.25,7.21,4.6
24437,0.51,Ideal,F,VVS2,61.2,56,2093,5.17,5.19,3.17
24438,0.29,Very Good,G,VS2,62,55,471,4.24,4.27,2.63
24439,0.5,Very Good,F,VS2,60.8,61,1357,5.04,5.09,3.08
24440,1.04,Ideal,H,SI2,62.1,56,4484,6.5,6.48,4.03
24441,0.9,Good,F,VS2,63.3,57,4253,6.04,6.09,3.84
24442,0.37,Ideal,E,VS1,61.3,55,999,4.68,4.65,2.86
24443,0.5,Premium,E,VS2,61.1,61,1746,5.13,5.11,3.13
24444,0.53,Ideal,G,SI2,62.4,56,1093,5.18,5.14,3.22
24445,0.65,Ideal,E,VS1,61.4,59,2533,5.53,5.57,3.41
24446,0.31,Ideal,D,SI1,61.5,56,571,4.33,4.35,2.67
24447,1,Very Good,G,VVS2,63,56,7177,6.37,6.4,4.02
24448,0.54,Very Good,G,VVS1,60.7,56,2123,5.25,5.3,3.2
24449,0.59,Ideal,D,SI2,62.4,58,1419,5.35,5.39,3.35
24450,0.95,Premium,J,VVS2,62.6,59,3669,6.23,6.26,3.91
24451,0.53,Ideal,E,SI1,62,55,1607,5.21,5.17,3.22
24452,0.72,Ideal,G,VVS2,62,55,3352,5.72,5.76,3.56
24453,0.26,Very Good,G,VVS2,62.5,55,486,4.1,4.12,2.57
24454,0.3,Premium,D,VS2,60.6,58,911,4.36,4.32,2.63
24455,0.33,Ideal,H,VS1,62.2,53.3,592,4.45,4.48,2.77
24456,0.58,Premium,H,SI1,62.1,55,1332,5.38,5.35,3.33
24457,0.3,Good,H,VVS1,63.4,57,684,4.27,4.31,2.72
24458,0.33,Very Good,G,VS1,61.6,57,621,4.42,4.51,2.75
24459,0.4,Very Good,F,SI1,62.8,59,737,4.71,4.72,2.96
24460,0.25,Ideal,G,VVS1,61.7,56,582,4.05,4.07,2.51
24461,0.6,Very Good,F,SI1,60.6,57,1661,5.46,5.5,3.32
24462,0.98,Fair,F,SI2,61.6,66,2958,6.46,6.24,3.92
24463,0.3,Ideal,D,VS2,62.6,56,911,4.31,4.28,2.69
24464,0.27,Ideal,I,VS1,62.2,55,432,4.15,4.18,2.59
24465,0.7,Very Good,I,VS1,62.4,59,2274,5.55,5.64,3.49
24466,0.36,Ideal,D,VS2,60.6,57,852,4.57,4.61,2.78
24467,1.01,Premium,E,I1,59.8,58,3394,6.57,6.53,3.92
24468,1.01,Premium,D,SI1,61.7,59,5210,6.4,6.43,3.96
24469,1.02,Premium,H,SI1,62,60,4884,6.4,6.37,3.96
24470,0.35,Ideal,H,IF,61.7,54,859,4.53,4.55,2.8
24471,0.31,Premium,F,VVS1,62.4,60,959,4.31,4.28,2.68
24472,1.1,Ideal,I,VS2,61.8,55.4,5273,6.62,6.65,4.1
24473,0.41,Ideal,H,VVS1,62.7,54,1115,4.79,4.78,3
24474,0.5,Ideal,G,SI1,62.5,57,1240,5.09,5.05,3.17
24475,0.4,Very Good,D,VS1,63.2,60,963,4.65,4.69,2.95
24476,0.37,Premium,H,SI1,60.4,59,666,4.63,4.58,2.78
24477,1.08,Ideal,G,SI2,61.9,57,4544,6.55,6.57,4.06
24478,0.57,Ideal,H,IF,61,57,2210,5.35,5.38,3.27
24479,2,Premium,E,SI2,60.3,58,12987,8.15,8.08,4.89
24480,0.36,Ideal,D,SI1,62.7,57,663,4.54,4.59,2.86
24481,0.82,Premium,F,SI2,59.7,57,2867,6.14,6.12,3.66
24482,0.28,Ideal,I,VS2,62.4,56,503,4.19,4.22,2.62
24483,1.06,Ideal,I,VS2,61,57,5362,6.55,6.59,4.01
24484,0.78,Very Good,F,SI2,62.2,59,2550,5.89,5.94,3.68
24485,2,Fair,F,SI2,70.2,57,15351,7.63,7.59,5.34
24486,0.41,Very Good,E,VVS2,63.8,58,1019,4.67,4.7,2.99
24487,0.23,Very Good,D,VVS2,60.4,59,530,3.95,4,2.4
24488,0.71,Good,F,SI1,63.9,57,2331,5.57,5.61,3.57
24489,0.43,Ideal,G,VVS1,61.4,57,1037,4.85,4.89,2.99
24490,1.11,Ideal,G,VS2,62.2,55,6713,6.67,6.61,4.13
24491,0.28,Premium,E,SI1,60.3,58,529,4.26,4.22,2.55
24492,0.41,Ideal,D,VS1,61.3,54,1151,4.8,4.83,2.95
24493,1.02,Ideal,H,I1,62.1,56,3915,6.4,6.45,3.99
24494,0.7,Fair,E,SI1,64.4,53,2697,5.61,5.57,3.6
24495,2.12,Premium,G,SI2,62.6,59,18164,8.18,8.12,5.1
24496,1.8,Very Good,J,SI1,61.4,55,10107,7.86,7.8,4.81
24497,1.05,Ideal,F,VVS1,61.4,57,12273,6.51,6.53,4
24498,0.7,Fair,G,VS1,65.2,57,2290,5.56,5.52,3.61
24499,0.3,Good,G,SI2,63.7,54,394,4.23,4.25,2.7
24500,0.32,Premium,H,SI1,61.9,58,576,4.38,4.34,2.7
24501,0.75,Ideal,H,SI1,61.9,55,3011,5.82,5.85,3.61
24502,1.12,Good,I,SI2,64.3,60,3838,6.59,6.56,4.23
24503,0.51,Ideal,D,SI2,61.9,56,1359,5.15,5.1,3.17
24504,0.23,Ideal,G,VVS1,61.5,57,536,3.94,3.97,2.43
24505,1,Very Good,F,SI2,62.4,56,3906,6.31,6.35,3.95
24506,0.4,Very Good,D,VVS2,62.2,54,1263,4.75,4.77,2.96
24507,1.21,Premium,F,SI2,61.5,57,4740,6.93,6.88,4.25
24508,1.2,Very Good,F,SI1,63.5,57,6872,6.65,6.74,4.25
24509,1.53,Premium,G,VVS2,62.5,60,15505,7.34,7.31,4.58
24510,0.33,Ideal,E,VS2,62.1,57,723,4.41,4.44,2.75
24511,0.33,Very Good,H,VVS2,61.9,56,614,4.44,4.47,2.76
24512,0.43,Very Good,G,VS2,62.9,56,863,4.77,4.8,3.01
24513,1,Very Good,I,SI1,63,58,4125,6.3,6.33,3.98
24514,1.02,Ideal,F,VS2,62.7,57,6734,6.47,6.44,4.05
24515,0.35,Premium,E,VS2,58.9,59,984,4.64,4.59,2.72
24516,1.01,Very Good,F,VVS1,62.1,58,9908,6.37,6.41,3.97
24517,2.03,Very Good,J,SI2,61.7,61,11968,8.04,8.18,5
24518,1.11,Very Good,G,VS2,60.8,58,6593,6.65,6.7,4.06
24519,0.32,Very Good,G,IF,62.4,55,954,4.4,4.42,2.75
24520,0.97,Ideal,G,SI2,61.6,56,4743,6.31,6.39,3.91
24521,0.33,Premium,H,VS1,62.1,59,579,4.43,4.46,2.76
24522,0.9,Ideal,F,VS2,61.6,57,5141,6.21,6.16,3.81
24523,0.8,Premium,J,VS1,60.8,59,2292,6,5.94,3.63
24524,0.3,Ideal,H,IF,61.6,57,764,4.31,4.33,2.66
24525,0.94,Premium,F,SI2,62.4,58,3456,6.23,6.17,3.87
24526,0.41,Ideal,F,VS2,61.8,57,1107,4.79,4.75,2.95
24527,0.53,Premium,D,VS1,62.4,61,1940,5.25,5.14,3.24
24528,0.53,Ideal,D,SI2,61.4,56,1412,5.24,5.22,3.21
24529,0.31,Ideal,F,IF,60.2,57,1155,4.38,4.44,2.65
24530,0.74,Premium,G,SI2,62.5,56,2398,5.81,5.75,3.61
24531,0.98,Fair,E,SI2,53.3,67,2855,6.82,6.74,3.61
24532,1,Premium,F,SI1,60.6,62,5410,6.43,6.4,3.89
24533,1.5,Good,D,SI2,60.2,65,9173,7.37,7.34,4.43
24534,0.58,Ideal,E,SI1,62.2,58,1580,5.3,5.38,3.32
24535,1.2,Premium,G,VVS2,62.8,59,10053,6.72,6.65,4.2
24536,0.48,Good,D,VS1,59.3,58,1743,5.09,5.13,3.03
24537,1.04,Very Good,H,VVS2,59.1,60,6166,6.6,6.66,3.92
24538,0.52,Very Good,F,VS2,60,61.5,1680,5.19,5.23,3.13
24539,0.96,Fair,H,SI2,67.6,63,2672,5.99,5.84,4.01
24540,0.51,Ideal,E,VS2,61.8,57,1781,5.15,5.14,3.18
24541,0.91,Very Good,E,SI2,62.5,59,3632,6.16,6.23,3.87
24542,0.32,Ideal,E,VS2,61.8,55,702,4.4,4.43,2.73
24543,1.01,Very Good,H,VS2,59.7,64,5911,6.45,6.48,3.86
24544,1.18,Ideal,E,VVS2,61.6,58,11184,6.78,6.82,4.19
24545,0.38,Ideal,I,VVS1,60.6,58,744,4.69,4.71,2.85
24546,0.33,Ideal,E,SI1,62.5,55,579,4.42,4.45,2.77
24547,0.54,Ideal,G,SI1,61.4,54,1384,5.27,5.35,3.26
24548,1.35,Very Good,J,SI1,61.1,61,5613,7.1,7.13,4.35
24549,0.76,Premium,E,SI2,60,59,2399,5.94,5.9,3.55
24550,0.26,Very Good,F,VS2,58.7,59,453,4.14,4.27,2.47
24551,1.72,Premium,H,SI1,62.9,58,13078,7.63,7.59,4.79
24552,0.46,Premium,D,VVS1,60,59,1947,5.04,5,3.01
24553,1.26,Ideal,G,SI2,61.8,57,6362,6.93,6.95,4.29
24554,0.71,Very Good,I,VVS2,62.5,57,2495,5.68,5.74,3.57
24555,0.7,Ideal,G,VS1,61.9,55,3384,5.67,5.71,3.52
24556,0.3,Very Good,D,VS2,62,58,710,4.29,4.32,2.67
24557,0.83,Premium,F,VS2,62,59,3393,6,5.96,3.71
24558,0.35,Ideal,D,SI1,60.7,57,827,4.57,4.53,2.76
24559,2.4,Ideal,J,SI1,62,57,12468,8.53,8.47,5.27
24560,2.01,Fair,G,VS2,67.5,55,17917,7.7,7.79,5.23
24561,0.72,Fair,D,VS2,65.4,56,2414,5.68,5.6,3.69
24562,0.31,Ideal,H,VVS2,61.2,56,596,4.34,4.37,2.66
24563,1.04,Ideal,G,VS1,61.7,56,7951,6.47,6.52,4.01
24564,0.26,Ideal,D,VVS2,62.5,56,769,4.11,4.08,2.56
24565,0.59,Ideal,G,VVS2,62.2,56,2283,5.39,5.35,3.34
24566,1.5,Premium,G,VS1,62.4,60,13009,7.29,7.22,4.53
24567,1.32,Ideal,G,VS2,61.1,57,9408,7.07,7.13,4.34
24568,0.33,Premium,G,SI2,62.6,58,434,4.4,4.42,2.76
24569,1.19,Ideal,D,SI1,62,57,6857,6.77,6.82,4.21
24570,0.41,Ideal,E,VS1,62.1,55,1079,4.77,4.8,2.97
24571,1.51,Ideal,H,VS1,62.6,56,11686,7.32,7.28,4.57
24572,1.22,Premium,I,SI2,62.3,58,4831,6.8,6.85,4.25
24573,0.44,Ideal,G,SI1,61.7,55,1032,4.88,4.91,3.02
24574,0.3,Very Good,H,VVS1,63,54,684,4.27,4.3,2.7
24575,1.79,Premium,J,VS2,62.5,60,10581,7.76,7.69,4.83
24576,0.54,Very Good,E,VVS2,63.3,60,1955,5.1,5.17,3.25
24577,1.06,Very Good,D,SI2,60.9,58,4471,6.57,6.63,4.02
24578,0.23,Very Good,D,VS1,61.8,57,357,3.9,3.93,2.42
24579,0.32,Ideal,D,SI1,61.5,56,715,4.41,4.44,2.72
24580,0.33,Premium,I,VVS1,61.9,60,608,4.41,4.44,2.74
24581,0.41,Very Good,E,VVS1,61.2,62,1184,4.76,4.78,2.92
24582,0.53,Ideal,F,VVS2,60.8,56,2160,5.22,5.24,3.18
24583,0.31,Very Good,H,VVS2,61.4,58,625,4.32,4.37,2.67
24584,0.26,Premium,H,VVS1,59.8,59,600,4.17,4.12,2.48
