id,age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, ethnicity, sex, capital-gain, capital-loss, hours-per-week, native-country, label(IsOver5falseK)
32405,35, Private,379959, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,FALSE
32406,33, Private,168387, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,FALSE
32407,20, Private,234640, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,FALSE
32408,33, Private,232475, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States,FALSE
32409,30, Private,205152, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,FALSE
32410,31, Private,112115, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,FALSE
32411,29, Private,183854, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States,FALSE
32412,26, Private,164386, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,48, United-States,FALSE
32413,61, Private,149620, Some-college,10, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States,FALSE
32414,45, Private,199590, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, ?,FALSE
32415,29, Private,83742, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States,FALSE
32416,57, Self-emp-not-inc,65080, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,TRUE
32417,33, Private,191335, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States,TRUE
32418,20, Private,227778, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,56, United-States,FALSE
32419,26, Private,48280, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,FALSE
32420,36, Private,66304, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,TRUE
32421,23, Private,45834, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,FALSE
32422,31, Private,298995, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, United-States,FALSE
32423,47, Private,161950, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States,FALSE
32424,61, Private,98776, 11th,7, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States,FALSE
32425,35, Private,102268, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,FALSE
32426,23, Private,180771, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,35, Mexico,FALSE
32427,20, ?,203992, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States,FALSE
32428,41, Private,206878, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States,FALSE
32429,39, Federal-gov,110622, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines,FALSE
32430,51, Local-gov,203334, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,TRUE
32431,61, Self-emp-not-inc,50483, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States,FALSE
32432,51, Private,274502, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States,FALSE
32433,36, Private,208068, Preschool,1, Divorced, Other-service, Not-in-family, Other, Male,0,0,72, Mexico,FALSE
32434,41, Self-emp-not-inc,168098, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,FALSE
32435,34, Private,213307, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Female,7443,0,35, United-States,FALSE
32436,25, Private,175128, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,FALSE
32437,37, Private,40955, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,TRUE
32438,19, Private,60890, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,49, United-States,FALSE
32439,66, Self-emp-not-inc,102686, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,TRUE
32440,23, Private,190273, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,FALSE
32441,30, Self-emp-not-inc,176185, Some-college,10, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,60, United-States,TRUE
32442,53, Private,304504, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,45, United-States,TRUE
32443,25, Private,390657, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States,FALSE
32444,18, Private,41381, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,1602,20, United-States,FALSE
32445,51, Private,101432, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,FALSE
32446,61, Private,190682, HS-grad,9, Widowed, Craft-repair, Not-in-family, Black, Female,0,1669,50, United-States,FALSE
32447,53, Private,158993, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States,FALSE
32448,17, Private,117798, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,FALSE
32449,61, Private,137554, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,FALSE
32450,44, Self-emp-inc,71556, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, ?,TRUE
32451,38, Private,257416, 9th,5, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,FALSE
32452,40, Private,195617, Some-college,10, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, United-States,FALSE
32453,32, Private,236318, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, United-States,FALSE
32454,46, Private,42251, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,TRUE
32455,50, Private,257933, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,FALSE
32456,36, Self-emp-not-inc,109133, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,TRUE
32457,30, Self-emp-not-inc,261943, 11th,7, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,30, Honduras,FALSE
32458,33, Private,139057, Masters,14, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, United-States,TRUE
32459,36, Private,237943, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States,TRUE
32460,85, Private,98611, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,3, Poland,FALSE
32461,62, Private,128092, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States,FALSE
32462,24, Private,284317, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States,FALSE
32463,48, Self-emp-inc,185041, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States,TRUE
32464,58, Local-gov,223214, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,FALSE
32465,45, Self-emp-inc,173664, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,TRUE
32466,66, Private,269665, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States,FALSE
32467,37, Private,121521, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States,TRUE
32468,55, Private,199713, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,FALSE
32469,39, Self-emp-not-inc,193689, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States,FALSE
32470,58, Self-emp-inc,181974, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,99, ?,FALSE
32471,50, Private,485710, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,FALSE
32472,28, Private,185647, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States,FALSE
32473,34, Private,30673, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,FALSE
32474,41, Federal-gov,160467, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,1506,0,40, United-States,FALSE
32475,36, Private,186819, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States,TRUE
32476,22, Private,67234, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States,FALSE
32477,35, Private,30673, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, United-States,FALSE
32478,49, ?,114648, 12th,8, Divorced, ?, Other-relative, Black, Male,0,0,40, United-States,FALSE
32479,21, Private,182117, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,FALSE
32480,64, State-gov,222966, 7th-8th,4, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States,FALSE
32481,41, Private,201495, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,TRUE
32482,52, Private,301229, Assoc-voc,11, Separated, Sales, Unmarried, White, Female,0,0,40, United-States,FALSE
32483,32, Private,157747, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,FALSE
32484,27, Private,155382, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,FALSE
32485,48, Private,268083, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,FALSE
32486,28, Private,113987, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,FALSE
32487,24, Private,216984, Some-college,10, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States,FALSE
32488,51, Private,177669, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,FALSE
32489,32, Private,164190, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,FALSE
32490,61, Private,355645, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States,FALSE
32491,60, ?,134152, 9th,5, Divorced, ?, Not-in-family, Black, Male,0,0,35, United-States,FALSE
32492,33, Private,63079, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,FALSE
32493,42, Self-emp-not-inc,217597, HS-grad,9, Divorced, Sales, Own-child, White, Male,0,0,50, ?,FALSE
32494,24, Private,381895, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,FALSE
32495,82, ?,403910, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,3, United-States,FALSE
32496,26, Private,179010, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States,FALSE
32497,18, Private,436163, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States,FALSE
32498,34, Private,321709, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,28, United-States,FALSE
32499,57, Private,153918, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,FALSE
32500,25, Private,403788, HS-grad,9, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, United-States,FALSE
32501,34, Private,60567, 11th,7, Divorced, Transport-moving, Unmarried, White, Male,0,880,60, United-States,FALSE
32502,71, Private,138145, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,FALSE
32503,35, Local-gov,79649, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,FALSE
32504,47, Private,312088, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,FALSE
32505,50, Private,208630, Masters,14, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,TRUE
32506,33, Private,182401, 10th,6, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,FALSE
32507,38, Private,32916, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,TRUE
32508,50, Private,302372, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,FALSE
32509,45, Private,155093, 10th,6, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, Dominican-Republic,FALSE
32510,32, Private,192965, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,45, United-States,FALSE
32511,39, Private,107302, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, ?,TRUE
32512,25, Local-gov,514716, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,FALSE
32513,20, Private,270436, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,FALSE
32514,46, Private,42972, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,22, United-States,TRUE
32515,40, Private,142657, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States,FALSE
32516,66, Federal-gov,47358, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,3471,0,40, United-States,FALSE
32517,30, Private,176175, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States,FALSE
32518,36, Private,131459, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,FALSE
32519,57, Local-gov,110417, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States,TRUE
32520,46, Private,364548, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States,TRUE
32521,27, Private,177398, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,64, United-States,FALSE
32522,33, Private,273243, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,FALSE
32523,58, Private,147707, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,FALSE
32524,30, Private,77266, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States,FALSE
32525,26, Private,191648, Assoc-acdm,12, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,15, United-States,FALSE
32526,81, ?,120478, Assoc-voc,11, Divorced, ?, Unmarried, White, Female,0,0,1, ?,FALSE
32527,32, Private,211349, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,FALSE
32528,22, Private,203715, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,FALSE
32529,31, Private,292592, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,FALSE
32530,29, Private,125976, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,35, United-States,FALSE
32531,35, ?,320084, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0,0,55, United-States,TRUE
32532,30, ?,33811, Bachelors,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,99, United-States,FALSE
32533,34, Private,204461, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,TRUE
32534,54, Private,337992, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Japan,TRUE
32535,37, Private,179137, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, United-States,FALSE
32536,22, Private,325033, 12th,8, Never-married, Protective-serv, Own-child, Black, Male,0,0,35, United-States,FALSE
32537,34, Private,160216, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,TRUE
32538,30, Private,345898, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,46, United-States,FALSE
32539,38, Private,139180, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,15020,0,45, United-States,TRUE
32540,71, ?,287372, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States,TRUE
